2  7.11638	1.088315e-01	2.142464e-02	6.720031e+01	1.016533e+02	2.884401e-01	7.114673e-01	
4  7.32038	1.064131e-01	2.164319e-02	6.751667e+01	1.024293e+02	2.809176e-01	7.189906e-01	
2  8.78332	1.039675e-01	2.164523e-02	6.800981e+01	1.036644e+02	2.715755e-01	7.283341e-01	
1  7.20474	1.031882e-01	2.144305e-02	6.695480e+01	1.023746e+02	2.780118e-01	7.218948e-01	
1  7.13632	1.038860e-01	2.169826e-02	6.632738e+01	1.010737e+02	2.854630e-01	7.144419e-01	
9  7.20013	1.071921e-01	2.173044e-02	6.722082e+01	1.017589e+02	2.853128e-01	7.145946e-01	
1  7.27902	1.082686e-01	2.162557e-02	6.764264e+01	1.022711e+02	2.838890e-01	7.160195e-01	
7  6.85517	1.095699e-01	2.162514e-02	6.707340e+01	1.011607e+02	2.916197e-01	7.082874e-01	
2  7.93922	1.089062e-01	2.176135e-02	6.632317e+01	1.000488e+02	2.970551e-01	7.028498e-01	
1  7.26048	1.100929e-01	2.150127e-02	6.643302e+01	1.001926e+02	2.981733e-01	7.017319e-01	
2  8.35175	1.047566e-01	2.140502e-02	6.545994e+01	9.981387e+01	2.944259e-01	7.054765e-01	
1  6.84446	1.040131e-01	2.149568e-02	6.636833e+01	1.012727e+02	2.849392e-01	7.149658e-01	
3  7.3506	1.060902e-01	2.148960e-02	6.600876e+01	1.003248e+02	2.928053e-01	7.070987e-01	
2  7.8786	1.086194e-01	2.147832e-02	6.593479e+01	9.973728e+01	2.992543e-01	7.006495e-01	
2  8.48606	1.111558e-01	2.120456e-02	6.704435e+01	1.011466e+02	2.944649e-01	7.054421e-01	
3  7.93529	1.102614e-01	2.127639e-02	6.665110e+01	1.006664e+02	2.960983e-01	7.038075e-01	
4  8.46344	1.098301e-01	2.120169e-02	6.672337e+01	1.009170e+02	2.943206e-01	7.055854e-01	
3  8.04025	1.123894e-01	2.126412e-02	6.706471e+01	1.008962e+02	2.971614e-01	7.027456e-01	
1  8.02105	1.129951e-01	2.139882e-02	6.806043e+01	1.021710e+02	2.901283e-01	7.097814e-01	
1  7.25639	1.111058e-01	2.142812e-02	6.668402e+01	1.004367e+02	2.980461e-01	7.018599e-01	
3  8.68587	1.078596e-01	2.141864e-02	6.556921e+01	9.937454e+01	3.006944e-01	6.992083e-01	
2  8.62906	1.118316e-01	2.123456e-02	6.762718e+01	1.018723e+02	2.909544e-01	7.089541e-01	
10  8.82615	1.105201e-01	2.116508e-02	6.683452e+01	1.009823e+02	2.948052e-01	7.051012e-01	
6  8.96796	1.110561e-01	2.118513e-02	6.637452e+01	1.001701e+02	3.001678e-01	6.997372e-01	
2  8.56942	1.065963e-01	2.123758e-02	6.591331e+01	1.002811e+02	2.942388e-01	7.056649e-01	
3  7.00199	1.049347e-01	2.144898e-02	6.689585e+01	1.019328e+02	2.824183e-01	7.174882e-01	
3  7.28323	1.027865e-01	2.152501e-02	6.714864e+01	1.026850e+02	2.757000e-01	7.242073e-01	
1  7.32601	1.055570e-01	2.171824e-02	6.631749e+01	1.007166e+02	2.893928e-01	7.105120e-01	
1  7.11873	1.051142e-01	2.160948e-02	6.614704e+01	1.006295e+02	2.896256e-01	7.102788e-01	
1  7.35115	1.016673e-01	2.156033e-02	6.710351e+01	1.028128e+02	2.736640e-01	7.262431e-01	
2  7.15645	1.019157e-01	2.142077e-02	6.604560e+01	1.012544e+02	2.827508e-01	7.171533e-01	
1  7.20045	9.783472e-02	2.149584e-02	6.628983e+01	1.023945e+02	2.715550e-01	7.283498e-01	
3  8.0839	9.419921e-02	2.172785e-02	6.543958e+01	1.016382e+02	2.707097e-01	7.291926e-01	
7  7.34503	9.108485e-02	2.148845e-02	6.555823e+01	1.026748e+02	2.619274e-01	7.379753e-01	
1  7.87853	8.911869e-02	2.174296e-02	6.583351e+01	1.033165e+02	2.557922e-01	7.441113e-01	
2  7.49996	9.015891e-02	2.170510e-02	6.504992e+01	1.018965e+02	2.643607e-01	7.355405e-01	
9  7.77225	8.923829e-02	2.174634e-02	6.546640e+01	1.027119e+02	2.589560e-01	7.409464e-01	
4  7.92223	8.870642e-02	2.158949e-02	6.487252e+01	1.020233e+02	2.620824e-01	7.378182e-01	
4  9.5049	8.630909e-02	2.151968e-02	6.464169e+01	1.022352e+02	2.580532e-01	7.418467e-01	
2  11.0224	8.629577e-02	2.153920e-02	6.399680e+01	1.012020e+02	2.632953e-01	7.366025e-01	
1  9.77813	8.666795e-02	2.149986e-02	6.436970e+01	1.017438e+02	2.610569e-01	7.388421e-01	
1  9.68631	8.531995e-02	2.156756e-02	6.522754e+01	1.033393e+02	2.512262e-01	7.486755e-01	
4  8.6948	8.771264e-02	2.154591e-02	6.466437e+01	1.019452e+02	2.612915e-01	7.386084e-01	
4  9.33815	8.859166e-02	2.160606e-02	6.669370e+01	1.048986e+02	2.477439e-01	7.521620e-01	
2  7.624	8.847079e-02	2.149064e-02	6.541852e+01	1.030157e+02	2.569443e-01	7.429580e-01	
2  7.75949	8.878998e-02	2.148261e-02	6.593668e+01	1.037687e+02	2.536375e-01	7.462663e-01	
9  7.47691	9.138008e-02	2.145047e-02	6.557266e+01	1.026661e+02	2.624105e-01	7.374922e-01	
1  7.48795	8.986777e-02	2.142713e-02	6.561072e+01	1.030692e+02	2.585387e-01	7.413641e-01	
1  8.01952	9.108069e-02	2.134145e-02	6.566542e+01	1.029662e+02	2.607224e-01	7.391806e-01	
2  8.02508	9.266391e-02	2.140819e-02	6.601519e+01	1.031203e+02	2.617530e-01	7.381510e-01	
5  8.2544	9.400866e-02	2.144340e-02	6.645576e+01	1.034929e+02	2.614186e-01	7.384867e-01	
1  8.22509	9.455229e-02	2.152128e-02	6.498209e+01	1.010223e+02	2.748818e-01	7.250191e-01	
1  7.86268	9.106485e-02	2.179148e-02	6.548560e+01	1.023148e+02	2.631687e-01	7.367337e-01	
2  8.54202	8.760660e-02	2.156449e-02	6.593373e+01	1.039540e+02	2.511264e-01	7.487774e-01	
6  7.95697	8.890710e-02	2.172541e-02	6.587051e+01	1.034351e+02	2.549768e-01	7.449268e-01	
3  9.55486	8.971697e-02	2.192631e-02	6.640989e+01	1.039370e+02	2.531437e-01	7.467614e-01	
2  8.77392	9.153944e-02	2.190182e-02	6.538780e+01	1.019712e+02	2.653247e-01	7.345775e-01	
6  9.37385	9.315735e-02	2.194908e-02	6.612612e+01	1.027413e+02	2.632410e-01	7.366633e-01	
1  9.44699	9.597421e-02	2.193258e-02	6.675089e+01	1.031337e+02	2.646212e-01	7.352849e-01	
4  8.39588	9.293107e-02	2.177716e-02	6.514126e+01	1.013976e+02	2.703225e-01	7.295789e-01	
3  8.19126	9.257277e-02	2.173325e-02	6.504917e+01	1.013645e+02	2.701379e-01	7.297632e-01	
2  7.5392	9.620954e-02	2.168239e-02	6.628056e+01	1.025626e+02	2.683563e-01	7.315485e-01	
4  7.3641	9.623587e-02	2.158290e-02	6.571577e+01	1.017641e+02	2.728194e-01	7.270837e-01	
3  7.47398	9.830075e-02	2.142697e-02	6.650570e+01	1.026885e+02	2.706930e-01	7.292124e-01	
2  7.62471	9.932287e-02	2.141535e-02	6.676196e+01	1.028836e+02	2.708860e-01	7.290201e-01	
4  7.49899	9.913948e-02	2.175646e-02	6.633609e+01	1.019876e+02	2.747338e-01	7.251712e-01	
2  7.49134	9.919344e-02	2.140528e-02	6.659264e+01	1.026574e+02	2.719507e-01	7.279549e-01	
2  8.41087	9.938168e-02	2.152195e-02	6.736896e+01	1.037188e+02	2.663910e-01	7.335168e-01	
2  8.54771	9.614537e-02	2.147442e-02	6.696492e+01	1.038076e+02	2.622924e-01	7.376143e-01	
6  10.6014	9.977157e-02	2.188924e-02	6.793588e+01	1.042067e+02	2.636042e-01	7.363052e-01	
1  10.7101	1.007837e-01	2.185093e-02	6.814133e+01	1.043446e+02	2.641142e-01	7.357957e-01	
3  9.97747	9.744990e-02	2.195073e-02	6.720886e+01	1.035188e+02	2.643343e-01	7.355730e-01	
1  7.31714	1.018211e-01	2.174783e-02	6.669870e+01	1.020104e+02	2.777630e-01	7.221430e-01	
4  7.8268	1.036484e-01	2.184629e-02	6.686410e+01	1.018202e+02	2.806981e-01	7.192084e-01	
2  7.32504	1.007773e-01	2.166667e-02	6.692955e+01	1.026397e+02	2.733390e-01	7.265676e-01	
1  7.3188	1.019477e-01	2.153043e-02	6.708750e+01	1.027559e+02	2.743510e-01	7.255560e-01	
1  8.61316	1.030168e-01	2.150351e-02	6.779641e+01	1.036465e+02	2.709110e-01	7.289979e-01	
1  8.30437	1.038748e-01	2.134702e-02	6.742014e+01	1.030264e+02	2.754869e-01	7.244211e-01	
1  7.19006	1.013738e-01	2.141965e-02	6.660598e+01	1.022234e+02	2.767890e-01	7.231167e-01	
1  7.57101	9.967172e-02	2.134881e-02	6.581350e+01	1.014054e+02	2.794017e-01	7.205017e-01	
1  7.60974	9.773452e-02	2.137358e-02	6.627189e+01	1.024875e+02	2.711955e-01	7.287092e-01	
1  8.69971	9.635446e-02	2.160335e-02	6.488426e+01	1.004360e+02	2.801870e-01	7.197136e-01	
2  7.21383	9.732377e-02	2.148720e-02	6.604915e+01	1.021345e+02	2.723467e-01	7.275574e-01	
2  6.93471	1.014915e-01	2.164113e-02	6.644547e+01	1.017747e+02	2.788961e-01	7.210092e-01	
1  7.42371	1.036789e-01	2.176498e-02	6.703353e+01	1.021373e+02	2.791679e-01	7.207390e-01	
2  7.95532	1.028432e-01	2.175100e-02	6.582471e+01	1.004700e+02	2.875543e-01	7.123492e-01	
4  7.88158	1.036583e-01	2.153525e-02	6.554665e+01	1.000567e+02	2.913942e-01	7.085084e-01	
3  6.76769	1.058454e-01	2.158596e-02	6.679608e+01	1.014924e+02	2.856106e-01	7.142957e-01	
1  7.00255	1.060328e-01	2.144864e-02	6.697643e+01	1.018396e+02	2.841861e-01	7.157206e-01	
7  7.46584	1.056281e-01	2.179644e-02	6.697767e+01	1.016430e+02	2.840489e-01	7.158579e-01	
2  7.07974	1.073602e-01	2.167456e-02	6.731553e+01	1.019140e+02	2.847582e-01	7.151494e-01	
2  7.54534	1.070391e-01	2.134220e-02	6.628682e+01	1.006805e+02	2.921778e-01	7.077270e-01	
3  7.13334	1.072679e-01	2.139878e-02	6.656872e+01	1.010194e+02	2.903526e-01	7.095530e-01	
1  7.45223	1.089397e-01	2.134220e-02	6.708996e+01	1.015311e+02	2.894469e-01	7.104601e-01	
5  9.23915	1.090139e-01	2.112392e-02	6.692348e+01	1.014388e+02	2.905672e-01	7.093394e-01	
3  8.86644	1.104764e-01	2.116144e-02	6.678339e+01	1.009162e+02	2.951507e-01	7.047555e-01	
5  8.44034	1.105810e-01	2.127847e-02	6.619795e+01	9.992005e+01	3.009002e-01	6.990044e-01	
2  7.93229	1.102413e-01	2.128110e-02	6.724143e+01	1.015582e+02	2.908880e-01	7.090194e-01	
2  9.91028	1.082881e-01	2.106893e-02	6.632165e+01	1.007095e+02	2.940894e-01	7.058154e-01	
3  7.4398	1.065331e-01	2.132863e-02	6.658726e+01	1.012460e+02	2.883755e-01	7.115302e-01	
4  6.97679	1.058286e-01	2.158809e-02	6.630918e+01	1.007542e+02	2.897870e-01	7.101179e-01	
1  6.81077	1.077518e-01	2.154268e-02	6.670524e+01	1.010188e+02	2.905761e-01	7.093298e-01	
2  7.05616	1.079779e-01	2.147996e-02	6.730648e+01	1.019354e+02	2.857688e-01	7.141389e-01	
5  7.64909	1.102532e-01	2.175784e-02	6.663811e+01	1.002710e+02	2.972795e-01	7.026263e-01	
1  7.68114	1.125421e-01	2.161770e-02	6.647745e+01	9.970933e+01	3.035803e-01	6.963250e-01	
1  8.2225	1.123734e-01	2.163703e-02	6.621773e+01	9.933615e+01	3.056259e-01	6.942787e-01	
3  7.73492	1.142765e-01	2.170788e-02	6.683048e+01	9.984668e+01	3.044667e-01	6.954396e-01	
6  8.1888	1.114564e-01	2.155166e-02	6.831891e+01	1.027324e+02	2.849681e-01	7.149423e-01	
3  7.55044	1.131757e-01	2.150268e-02	6.802496e+01	1.020011e+02	2.910457e-01	7.088639e-01	
1  7.2167	1.091688e-01	2.154880e-02	6.636526e+01	1.002285e+02	2.967921e-01	7.031129e-01	
2  6.91286	1.101478e-01	2.163764e-02	6.725438e+01	1.013131e+02	2.913575e-01	7.085500e-01	
1  8.39102	1.135098e-01	2.182819e-02	6.678742e+01	9.983138e+01	3.034103e-01	6.964960e-01	
1  8.4583	1.134864e-01	2.182519e-02	6.672764e+01	9.974865e+01	3.038949e-01	6.960111e-01	
8  7.29951	1.162338e-01	2.149750e-02	6.718252e+01	1.001739e+02	3.051547e-01	6.947526e-01	
3  7.71971	1.139129e-01	2.142176e-02	6.797999e+01	1.018580e+02	2.928510e-01	7.070585e-01	
3  7.23544	1.157291e-01	2.152605e-02	6.785878e+01	1.012538e+02	2.980689e-01	7.018403e-01	
4  7.32222	1.130649e-01	2.149622e-02	6.783402e+01	1.017408e+02	2.924317e-01	7.074774e-01	
7  7.10707	1.154770e-01	2.156112e-02	6.768266e+01	1.010105e+02	2.991483e-01	7.007604e-01	
1  8.27213	1.172270e-01	2.128293e-02	6.777407e+01	1.010397e+02	3.015461e-01	6.983628e-01	
2  8.1911	1.172508e-01	2.142232e-02	6.841358e+01	1.018788e+02	2.962835e-01	7.036271e-01	
5  7.76926	1.184484e-01	2.144532e-02	6.710101e+01	9.968846e+01	3.106992e-01	6.892079e-01	
1  8.08709	1.177412e-01	2.133647e-02	6.799905e+01	1.012379e+02	3.007820e-01	6.991275e-01	
7  7.37074	1.169769e-01	2.163457e-02	6.805791e+01	1.012341e+02	2.992553e-01	7.006544e-01	
7  8.66102	1.191101e-01	2.169984e-02	6.892886e+01	1.020814e+02	2.963679e-01	7.035440e-01	
2  8.77971	1.202050e-01	2.129710e-02	6.837697e+01	1.013770e+02	3.026517e-01	6.972588e-01	
1  9.02395	1.202146e-01	2.127974e-02	6.845109e+01	1.014987e+02	3.019800e-01	6.979307e-01	
3  8.62099	1.195160e-01	2.148859e-02	6.885980e+01	1.020696e+02	2.973732e-01	7.025386e-01	
3  8.93855	1.159102e-01	2.135240e-02	6.852487e+01	1.023511e+02	2.923182e-01	7.075927e-01	
7  7.5978	1.184223e-01	2.142411e-02	6.794085e+01	1.009575e+02	3.029629e-01	6.969464e-01	
2  7.61094	1.138779e-01	2.149335e-02	6.660528e+01	9.974921e+01	3.051471e-01	6.947586e-01	
1  8.34747	1.114831e-01	2.155237e-02	6.838707e+01	1.028292e+02	2.844589e-01	7.154516e-01	
7  7.81378	1.120628e-01	2.182563e-02	6.763206e+01	1.013685e+02	2.927103e-01	7.071982e-01	
4  7.97033	1.127118e-01	2.175515e-02	6.666034e+01	9.984564e+01	3.026081e-01	6.972978e-01	
1  7.87426	1.119463e-01	2.183428e-02	6.764343e+01	1.014008e+02	2.923761e-01	7.075325e-01	
1  8.43918	1.139088e-01	2.154206e-02	6.856005e+01	1.026321e+02	2.881639e-01	7.117471e-01	
2  9.98559	1.134227e-01	2.161357e-02	6.909537e+01	1.034695e+02	2.828476e-01	7.170648e-01	
5  8.24377	1.173365e-01	2.133535e-02	6.689157e+01	9.966359e+01	3.099171e-01	6.899894e-01	
1  9.59267	1.148752e-01	2.111342e-02	6.714157e+01	1.006636e+02	3.016614e-01	6.982458e-01	
1  8.49992	1.171736e-01	2.124688e-02	6.767230e+01	1.009260e+02	3.022584e-01	6.976503e-01	
2  7.63597	1.171208e-01	2.140172e-02	6.718043e+01	1.000821e+02	3.069268e-01	6.929805e-01	
1  7.80943	1.174334e-01	2.135031e-02	6.732684e+01	1.002827e+02	3.061695e-01	6.937382e-01	
2  8.02777	1.172401e-01	2.159459e-02	6.676403e+01	9.929225e+01	3.114678e-01	6.884384e-01	
2  8.04547	1.165657e-01	2.130186e-02	6.762876e+01	1.009305e+02	3.014388e-01	6.984697e-01	
2  6.98006	1.136742e-01	2.157113e-02	6.741362e+01	1.009371e+02	2.975959e-01	7.023121e-01	
2  7.63035	1.134886e-01	2.133490e-02	6.726179e+01	1.009295e+02	2.980086e-01	7.018990e-01	
6  7.62173	1.127048e-01	2.132905e-02	6.712690e+01	1.008791e+02	2.974550e-01	7.024521e-01	
2  7.72283	1.108968e-01	2.181506e-02	6.757255e+01	1.015090e+02	2.906491e-01	7.092593e-01	
3  7.20104	1.110864e-01	2.166625e-02	6.767684e+01	1.017469e+02	2.898432e-01	7.100655e-01	
2  7.03694	1.111465e-01	2.165190e-02	6.695760e+01	1.006654e+02	2.962056e-01	7.037011e-01	
